"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok","row_class"
"intel-pulse-check-ia-continuum-2013-3a693f-OBS-009","intel-pulse-check-ia-continuum-2013-3a693f","sonar-reasoning-pro","5","3","Intel’s Xeon line stayed the dominant x86 platform for enterprise and cloud servers and high-end workstations throughout the 2010s and into the mid‑2020s, via Xeon E5/E7 and later Xeon Scalable generations such as Skylake-SP, Cascade Lake, Ice Lake, and Sapphire Rapids. The same Xeon processors underpinned most midrange and high-end storage arrays and hyperconverged systems from vendors like Dell EMC, HPE, and NetApp, and were widely adopted in communications and NFV infrastructure, 4G/5G core networks, and enterprise networking platforms. The claim was essentially a concise, enduring description of Xeon’s role in workstations, servers, storage, and communications that remained accurate over time.","2026-06-15T05:40:30Z","pass_c_sonar_v6","pass_c_sonar_v1","10.26","true","scored"
"2026-kastner-dec-longitudinal-22d177-OBS-055","2026-kastner-dec-longitudinal-22d177","sonar-reasoning-pro","5","3","Windows NT evolved into a dominant enterprise operating system on commodity x86 and later x86-64 hardware, underpinning Windows 2000, Windows Server 2003, and subsequent Windows Server releases in data centers worldwide. DEC Alpha support for Windows NT was dropped by Microsoft in the late 1990s, and Compaq ultimately ended Alpha’s roadmap in favor of other architectures, so Alpha never became a durable high-volume NT platform. No developments through 2026 have altered this outcome; Alpha remains a discontinued niche legacy, while NT’s enterprise legacy is entirely tied to x86-family servers.","2026-06-15T05:40:58Z","pass_c_sonar_v6","pass_c_sonar_v1","27.89","true","scored"
"2026-kastner-enterprise-ai-arc-OBS-037","2026-kastner-enterprise-ai-arc","sonar-reasoning-pro","0","3","The recorded claim text is only the numeral '3' and contains no discernible prediction, characterization, or falsifiable statement about enterprise AI. Because there is no substantive content to compare against subsequent developments from 1995 through 2026, its prescience cannot be meaningfully assessed. This appears to be an incomplete or corrupted observation record rather than an evaluable analytic claim.","2026-06-15T05:41:02Z","pass_c_sonar_v6","pass_c_sonar_v1","3.62","true","scored"
"nvidia-geforce-fx-notes-2003-02-OBS-012","nvidia-geforce-fx-notes-2003-02","sonar-reasoning-pro","0","3","This observation is essentially a contemporaneous feature list of GeForce FX capabilities (CineFX ‘cinematic’ engine, 128‑bit memory, vertex and pixel shaders, dual RAMDACs, MPEG decode, DDR, TSMC process, 128 MB frame buffer), not a forward-looking prediction or trend claim.[1][4] Because it does not stake out how these attributes would shape future GPUs, markets, or workloads—especially in light of GeForce FX’s later reputation as a misstep versus ATI’s Radeon 9700/9800 series—it cannot meaningfully be judged for prescience.[1][6]","2026-06-15T05:41:09Z","pass_c_sonar_v6","pass_c_sonar_v1","6.48","true","scored"
"2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2-OBS-017","2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2","sonar-reasoning-pro","4","3","From the mid‑2000s onward, SOX Section 302/404 investments in internal controls, real‑time reporting, and consolidated ERP/treasury systems (e.g., SAP, Oracle Financials) were increasingly reused for *business* dashboards, liquidity monitoring, and earlier detection of cash‑flow issues, not just checkbox compliance. Academic and market studies through the 2010s found that stronger SOX-driven reporting controls correlated with fewer restatements, lower cost of capital, and improved investor confidence, which many boards and CFOs explicitly framed as a business benefit of greater financial transparency rather than a pure regulatory tax. That said, a sizable portion of management and public commentary continued to emphasize SOX’s cost burden, so the claim was directionally right but not universally embraced in practice.","2026-06-15T05:41:17Z","pass_c_sonar_v6","pass_c_sonar_v1","8.12","true","scored"
"perspective-041304-e4be4c-OBS-012","perspective-041304-e4be4c","sonar-reasoning-pro","1","3","From the mid‑2000s onward, IBM zSeries/z9/z10 and later zEnterprise and LinuxONE systems saw steadily increasing deployment of Linux on mainframe (SUSE, Red Hat, later Ubuntu) specifically marketed and adopted for improved consolidation and manageability versus distributed x86 farms. By the 2010s, IBM reported that a large and growing share of mainframe capacity (IFLs) was running Linux, and customer case studies highlighted strong performance for high‑throughput, I/O‑intensive, and virtualization-heavy workloads, contradicting the idea that Linux on mainframe was broadly less manageable and less performant. The claim may have reflected early‑maturity issues around 2000–2003, but it did not hold up as a general characterization over the following decade and beyond.","2026-06-15T05:41:24Z","pass_c_sonar_v6","pass_c_sonar_v1","6.81","true","scored"
"topic-iia-pc-management-best-practices-2003-10-OBS-016","topic-iia-pc-management-best-practices-2003-10","sonar-reasoning-pro","0","3","This observation is a point-in-time statistic about 2003 patching practice, not an explicit or implicit prediction about future behavior, so it cannot meaningfully be judged for prescience. Subsequent history shows a strong move toward formal, scheduled patch cycles (e.g., Microsoft Patch Tuesday, WSUS/SMS/SCCM-based maintenance windows, ITIL-driven change management, and PCI-DSS-style compliance regimes), followed later by more continuous and risk-based patching, but those shifts do not validate or invalidate a 2003 penetration figure of 85%. The claim may well have been accurate for its survey cohort, but it does not describe a forward-looking trend whose correctness can be assessed over 2010–2026.","2026-06-15T05:41:34Z","pass_c_sonar_v6","pass_c_sonar_v1","9.18","true","scored"
"2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2-OBS-023","2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2","sonar-reasoning-pro","4","3","Following the 2002 Sarbanes-Oxley Act, especially Sections 302 and 404, public companies dramatically accelerated investment in financial reporting, consolidation, and controls tooling (e.g., Hyperion, SAP BPC/BW, Cognos Controller) and in governance, risk, and compliance platforms such as SAP GRC, Oracle GRC, and IBM/OpenPages from roughly 2003–2008. The compliance deadlines prompted earlier-than-planned upgrades of ERP and financial systems and a rush to automate control and reporting processes, and most large issuers relied heavily on Big Four and specialist consultancies, integrators, and software vendors because internal finance and IT teams alone struggled to meet the accelerated timelines and documentation burdens. The claim slightly overstates the explicit focus on ""financial value chain analytics"" versus controls and reporting automation, but its core prediction—that SOX would force faster, tool-driven change than firms could handle unaided—proved broadly correct.","2026-06-15T05:41:41Z","pass_c_sonar_v6","pass_c_sonar_v1","6.96","true","scored"
"2026-kastner-intel-longitudinal-776f7e-OBS-004","2026-kastner-intel-longitudinal-776f7e","sonar-reasoning-pro","0","3","The claim content is not provided beyond the fragment '65', so there is no substantive statement or prediction to evaluate. Without the actual analytical finding or any description of its thesis about Intel, x86, or related technologies, it is impossible to compare the claim against documented developments through 2026. As a result, the prescience of this observation cannot be assessed.","2026-06-15T05:41:45Z","pass_c_sonar_v6","pass_c_sonar_v1","3.16","true","scored"
"2026-kastner-intel-longitudinal-776f7e-OBS-030","2026-kastner-intel-longitudinal-776f7e","sonar-reasoning-pro","5","3","Intel did in fact launch the first 3.06 GHz Pentium 4 with Hyper-Threading technology on November 14, 2002, as widely covered at the time as the first desktop CPU to feature HT. Intel then introduced the 3.2 GHz Pentium 4 (Northwood, 800 MHz FSB) in late June 2003, matching the stated month. The observation accurately records the historical shipping milestones for these P4 parts.","2026-06-15T05:41:51Z","pass_c_sonar_v6","pass_c_sonar_v1","6.36","true","scored"
"dell-services-kastner-051904-4-87b363-OBS-014","dell-services-kastner-051904-4-87b363","sonar-reasoning-pro","4","3","From the mid-2000s onward, enterprise IT spending increasingly shifted toward integrated stacks and outcome-oriented solutions such as converged and hyperconverged infrastructure (e.g., VCE Vblock, Nutanix, VMware vSAN), as well as full-service cloud platforms like AWS, Microsoft Azure, and Google Cloud that bundle compute, storage, networking, and managed services into cohesive offerings. SaaS applications such as Salesforce and Workday further reinforced the pattern of buying complete, scalable business solutions rather than standalone infrastructure components. However, the claim that customers do not buy software or hardware alone is overstated, as large buyers (including hyperscalers) and many enterprises continued to procure discrete servers, storage, and software licenses alongside these integrated solutions.","2026-06-15T05:41:59Z","pass_c_sonar_v6","pass_c_sonar_v1","7.02","true","scored"
