"tech_id","study_id"
"ren-architecture","aberdeen-1996-blyths-ren-architecture-prescription-it-success"
"requirements-tracking","soa-web-services-2007-c3297b"
"rest-architecture","volume-1-ch08-aberdeen-go-go-years-1998-2006"
"retail-accounting-system","volume-1-ch02-physics-of-the-machine-1969-1972"
"retail-business-intelligence","aberdeen-retail-bi-benchmark-survey-2006-aa440e"
"retail-pc-shelf-space","wsj-mcwilliams-private-label-pcs-2002-05-bdab0a"
"retail-scorecarding","aberdeen-retail-bi-benchmark-survey-2006-aa440e"
"rf-handhelds","ie-appendix-jones-wms-memo-2e5d6c"
"rfid","ibm-aberdeen-wip-deck-2-704ff9"
"rfid","ibm-scm-murray2-tm-4a0fbf"
"rfid","technology-themes-2003-04"
"rfid","technology-themes-ee5ba4"
"rfid-edge-computing","enterprise-integration-perspective-2-cb6165"
"rfid-sensors","soa-aon-webinar-31973c"
"rfp-process","it-outsourcing-584848"
"rich-media-advertising","1998-advertising-on-the-internet-leveraging-the-virtual-3972d6"
"risc","dectp92-0ca51c"
"risc","nti-11-distributed-midrange-servers-1993-dedd19"
"risc","nti-2-open-systems-1dd3af"
"risc","nti-3-pc-and-ws-1993-17d49b"
"risc","nti-9-mainframe-role-1993-77fc40"
"risc","psk-litigate98-72601c"
"risc-architecture","aberdeen-trends-90s-logan-1991-648c68"
"risc-architecture","server-deal-turns-rivals-into-allies-seq-bdc3af"
"risc-unix","aberdeen-1996-risc-unix-market"
"risc-unix","dell-sap-v6-d08820"
"risc-unix","psk-litigation-b452e6"
"riskadvisor-data-model","platinum-riskadvisor-ec30de"
"rmon","aberdeen-1995-3com-lanplex-2500"
"roi-measurement","2003-crm-redux-we-told-you-so-b4b0c1"
"roku-hd1000","dct-oct.-4-hot-topic-b61c0d"
"rolap","aberdeen-1996-khalix-financial-awareness-competitive-advantage"
"row-level-locking","sap-sybase-face-off-f2612e"
"rpc","middle~1-a64fa0"
"rpg","kastner-ie-v-andersen-expert-report-3de98a"
"rs6000","aberdeen-1996-ibm-aix-4-not-your-fathers-325"
"rs6000","aberdeen-1996-risc-unix-market"
"rs6000","ibm-rs6000-midran~1-88f049"
"rs6000","ibmrs6k-05561e"
"rs6000","ibmtpc92-c32789"
"rs6000","psk-ibmbio-fde139"
"rs6000","tpcbench92-139998"
"rs6000-smp","rdbms-for-ibm-powera~1-7a44be"
"rs6000-sp","aberdeen-1996-hp-9000-enterprise-server-64bit-pa8000"
"rs6000-sp","aberdeen-1996-risc-unix-market"
"rtos-embedded","dct-dceit-practice-v6-2002"
"rule-based-toolset","ra-enterprise-apps-312ba4"
"saa","10ibmiss-f66945"
"saas","technology-themes-2003-04"
"saas","volume-1-appendix-career-timeline"
"saas","volume-1-epilogue-argument-with-reality"
"sabre-reservation-system","sabre-s-challenge-fb76f5"
"sac-model","topic-iia-pc-management-best-practices-2003-10"
"safesuite","aberdeen-1996-iss-internet-security-systems"
"safesuite","vulnerability-assessment-empowering-is-754d9a"
"sagister","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications"
"sales-configuration","1998-cis-report-customer-interaction-software-631068"
"sales-force-automation","1998-cis-report-customer-interaction-software-631068"
"sales-force-automation","aberdeen-1996-managing-customers-next-gen-helpdesk"
"salesforce-apex","salesforce.com-s-apex-code-good-idea-or--29f809"
"samba","linuxcare-ab95f6"
"samba","linuxcare-profile-1999"
"samsung-s3c2440","samsung-unveils-fastest-mobile-cpu-on-th-c34fad"
"samsung-s3c2440","technology-news-hardware-samsung-unveils-e689dd"
"san","01-difranco-report-on-aberdeen-group-res-444a19"
"san","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557"
"san","2001-aberdeen-group-recent-publications-psk-2be54d"
"san","2003-storage-trends-what-will-be-hot-in-2003-and-beyond-cd0aeb"
"san","2004-05dell-storage-profile-editpk-05170-3c00b1"
"san","computerworld-ilm-waiting-2004"
"san","infiniband-data-center-wp-2002"
"san","maxtor-survey-report-5-20c-0f458e"
"san","mid-line-storage-white-paper-06-13-03-3-7a2c62"
"san","state-street-ramp-interview-for-maxtor-p-fa94f8"
"san","storag~1-262bc7"
"san","timex-ramp-interview-for-maxtor-project-8c1b71"
"san-nas","2003-aberdeen-group-free-research-aberdeen-insights-1-968e18"
"san-virtualization","2001-aberdeen-group-blades-an-evolution-in-server-densi-b56557"
"sandac-200","phi-psd-brochure-and-kastner-engagements-1969-1972-b8d001"
"sap-b2b-exchange","2001-sap-the-once-and-future-king-fe2827"
"sap-business-engineer","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724"
"sap-business-framework","1997-teamsap-a3591b"
"sap-crm","2001-sap-the-once-and-future-king-fe2827"
"sap-crm","2003-peoplesoft-gains-crm-market-momentum-b4b610"
"sap-early-watch","1997-teamsap-a3591b"
"sap-enterprise-portal","2001-sap-the-once-and-future-king-fe2827"
"sap-erp","2003-business-process-orientation-changes-ap-le-flows-d-ed067c"
"sap-netweaver","esb-0617-5cc5fa"
"sap-r2","intelitaniummfewp1[1]-773ea2"
"sap-r3","1993-hercules-sap-28344a"
"sap-r3","1997-teamsap-a3591b"
"sap-r3","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724"
"sap-r3","aberdeen-1995-ibm-as400-sap-r3"
"sap-r3","aberdeen-1996-bulls-sagister-datacenterdisciplined-unix-businesscritical-applications"
"sap-r3","aberdeen-1996-data-general-corporation"
"sap-r3","aberdeen-1996-taming-sap-r3-consultant-led-introspection"
"sap-r3","aberdeen-1997-acceleratedsap-strategy"
"sap-r3","erppsp~1-31f088"
"sap-r3","erpv2p~1-b15573"
"sap-r3","informix-dsa-presentation-2-8d5fa3"
"sap-r3","kastner-ie-v-andersen-expert-report-3de98a"
"sap-r3","maxtor-ramp-interview-guide-first-draft-c68ebd"
"sap-r3","mid-line-storage-white-paper-06-13-03-3-7a2c62"
"sap-r3","middle~1-a64fa0"
"sap-r3","midline-storage-white-paper-jun2003"
"sap-r3","ntpspr~1-728dc3"
"sap-r3","oracle-wp-prod-6-a42b4b"
"sap-r3","oracleroiwhitepaperprod-7-bcf73f"
"sap-r3","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec"
"sap-r3","sap-r-3-on-wintel-servers-712986"
"sap-r3","sap-sybase-face-off-f2612e"
"sap-r3","sequent-sap-sequen~1-7f70e4"
"sap-r3","software-market-safegu~1-ea7453"
"sap-r3","utilit~1-0596b5"
"sap-s4hana","1997-teamsap-a3591b"
"sap-sd-benchmark","2001-unisys-benchmark-gorilla-sets-new-sap-and-intel-ba-19cf5a"
"sapiens-4gl","1992-sapiens-and-metadata-0608b6"
"sapnet","1997-teamsap-a3591b"
"sarbanes-oxley","aberdeen-preso-for-emc-final-storage-5-d855b8"
"sarbanes-oxley","pc-management-best-practices-page-2-5-962daf"
"sarbanes-oxley","topic-iia-pc-management-best-practices-2003-10"
"sarbanes-oxley-404","hp-can-boost-soa-offerings-with-acquisit-48e07e"
"sarbanes-oxley-compliance","seven-ways-to-prepare-for-the-economic-u-0a7d35"
"sarbanes-oxley-it","technology-themes-2003-04"
"sars-coronavirus","tech-investor-is-sars-sickening-tech-apr-850937"
"sars-coronavirus","tighten-disease-tracking-sars-latimes-20-0568b4"
"sars-outbreak-2003","sars-high-tech-monday-update-monday-apri-ac0cb5"
"sars-outbreak-2003","sars-puts-an-end-to-business-as-usual-in-6b0471"
"sars-outbreak-2003","sars-wirft-schatten-uber-elektronische-b-bf33b6"
"sas","05-idc-sata-report-0872b8"
"sas-analytics","kaiser-permanente-ramp-interview-for-max-8e4033"
"sas-backplane","contract-aberdeen-engaglementltr-rev1-02-d5e80a"
"sas-enterprise-miner","dssune~1-cbf6e3"
"sata","05-idc-sata-report-0872b8"
"sata-raid","dell-precision-workstations-3-581e89"
"satellite-jukebox","omnibox97-53bcfe"
"scada","utilities-transformed-it-696ffb"
"scada","utilit~1-0596b5"
"scan-benchmark","tandem-tr-85-2-debitcredit-1985-ca207a"
"scm-backplane","aberdeen-1996-unisys-clearpath-smp-servers"
"sco-unix","nti-11-distributed-midrange-servers-1993-dedd19"
"scsi","04-mid-line-storage-v2-whitepaper-7db9bc"
"scsi","intel-infiband-wp--edit-psk-5-22f-a2c551"
"scsi-disk","aberdeen-group-disk-storage-usage-questi-c8ffe9"
"scsi-disk","maxtor-survey-report-5-20c-0f458e"
"scsi-disk","maxtor-survey.v.2-d5b538"
"scsi-disk","mid-line-storage-white-paper-06-13-03-3-7a2c62"
"scsi-disk","state-street-ramp-interview-for-maxtor-p-fa94f8"
"scsi-disk","timex-ramp-interview-for-maxtor-project-8c1b71"
"sd-memory-card","dct-oct.-4-hot-topic-b61c0d"
"sd-memory-card","iha-full-report---draft-jul-28-41de81"
"sd-memory-card","palm-boulevard-news-sd-memory-cards-to-d-aca4c9"
"sd-memory-card","sd-cards-overtake-memory-stick-12-may-20-81d89c"
"sd-memory-card","sd-memory-cards-to-drive-market-for-digi-71a434"
"sdram","dct-why-aberdeen-follows-pc-deals-2002"
"section-508-accessibility","outlook-series-david-mcfarlane-nexaweb-p-1dd1b4"
"securefast-architecture","1997-cabletron-and-ipsilon--linking-secu-adba48"
"securefast-smartswitch","1997-cabletron-and-ipsilon--linking-secu-adba48"
"securefast-vnet","1997-cabletron--discovering-the-beacon-u-2d44d5"
"security-reliability","kastner-technology-breadth-memoir-2026"
"security-software","2002-it-spending-shows-encouraging-signs-0d61cd"
"seer-hps","aberdeen-1995-commercial-messaging"
"sei-cmm","ie-appendix-lane-qa-research-e594cb"
"sellerxpert","aberdeen-1997-actra-commercexpert-internet-commerce"
"semiconductor-300mm","dct-dceit-observations-2002-06"
"semiconductor-8-inch-fab","sars2-hot-topic-cf91d4"
"semiconductors-chips","kastner-technology-breadth-memoir-2026"
"serial-ata","2004-05dell-storage-profile-editpk-05170-3c00b1"
"serial-ata","aberdeenmaxtortooldemo-03-2-5a8f38"
"serial-ata","contract-aberdeen-engaglementltr-rev1-02-d5e80a"
"serial-ata","dell-storage-profile-2004"
"serial-ata","intel-ia2004-pk4-kc-edits-de9c37"
"serial-ata","maxtor-engagement-letter-nov2003"
"serial-ata","maxtor-flash-demo-2003"
"serial-ata","mid-line-storage-white-paper-06-13-03-3-7a2c62"
"serial-ata","midline-storage-white-paper-jun2003"
"serial-storage-in-a-box","03-contract-pools-of-storage-phase2-a47fd3"
"serial-storage-in-a-box","08-phase2-project-kickoff-2ea711"
"server-based-app-delivery","sun-sentinel-citrix-templeton-staying-20-b645c7"
"server-based-pbx","1998-communicating-business-intelligence-through-comput-0290b1"
"server-blades","infoworld-dell-sharpens-blade-attack-nee-f9cb9c"
"server-blades","intel-infiband-wp--edit-psk-5-22f-a2c551"
"server-bricks","infoworld-dell-sharpens-blade-attack-nee-f9cb9c"
"server-consolidation","teamquest-8-ec015b"
"server-recentralization","2002-beyond-windows-8-way-servers-why-businesses-are-de-6828b2"
"server-to-server-sync","snap-appliance-launches-new-release-of-i-373ab7"
"server-to-server-sync","snap-appliances-snapshot-10-15pk-f183fe"
"server-virtualization","enterprise-integration-perspective-2-cb6165"
"server-virtualization","intel-quad-core-outlook-newsfactor-garre-c32252"
"server-virtualization","novell-and-microsoft-good-for-business-4-59404e"
"servernet","1997-tandem-s-nonstop-software-enterprise-clustering-fo-815776"
"servernet","aberdeen-1996-risc-unix-market"
"servernet","aberdeen-1996-tandem-vision-21st-century-electronic-business"
"serverware","aberdeen-1996-tandem-vision-21st-century-electronic-business"
"service-bureau-computing","volume-1-ch02-physics-of-the-machine-1969-1972"
"service-delivery-automation","08011974-195886"
"service-oriented-architecture","enterprise-integration-perspective-2-cb6165"
"service-oriented-architecture","enterprise-integration-perspective-d21c1b"
"service-oriented-architecture","esb-in-soa-e002b7"
"service-oriented-architecture","hp-mercury-soa-2006-pdf-80785e"
"service-oriented-architecture","ma-ibm-webify-5e0d4b"
"service-oriented-architecture","next-steps-soa-2006-0fdea1"
"service-oriented-architecture","q-a-achieving-more-value-from-enterprise-d1d7dd"
"service-oriented-architecture","soa-adoption-at-90-percent-c9c4ec"
"service-oriented-architecture","soa-adoption-eats-up-40-per-cent-of-it-r-d0cf12"
"service-oriented-architecture","soa-bpm-legacy-renewal-bce60f"
"service-oriented-architecture","soa-in-it-e5b373"
"service-oriented-architecture","soa-lifecycle-perspective-1ff953"
"service-oriented-architecture","survey-composite-applications-used-to-so-15f7a5"
"service-oriented-architecture","volume-1-ch08-aberdeen-go-go-years-1998-2006"
"set-protocol","aberdeen-1996-hp-praesidium-family"
"set-top-box","aberdeen-1996-omnibox-interactive-broadcasting-network"
"set-top-box","ect-news-whatever-happened-interactive-t-7446fd"
"sfa","1999-crm-professional-services-rpt-96bf13"
"sfa-application","cispra~1-23a333"
"sgi-indigo2","aberdeen-1996-hp-vectra-xw-personal-workstation"
"sgi-origin","silicon-graphics-origin-servers-a-high-duct-with-p-447a86"
"siebel-crm","2003-peoplesoft-gains-crm-market-momentum-b4b610"
"siebel-crm","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec"
"siebel-crm-product","1997-cis-report-ba825e"
"siebel-enterprise-applications","1997-the-compaq-siebel-global-alliance-an-e-roach-to-cu-458c35"
"silicon-on-insulator","topic-semiconductor-practice-definition-2002"
"silknet-eservice","aberdeen-1997-silknet-software"
"single-sign-on","securi~1-3e7ced"
"site-server","ecprac~1-a7d0e4"
"sla-management","business-value-outsourcing-57ce57"
"sla-monitoring","mirror-image-profile-v2-(050404)-e7eb95"
"sla-monitoring","mirror-image-profile-v2-050404-97e2a6"
"small-business-server","microsoft-launches-backoffice-small-busi-d0afdc"
"small-form-factor-pc","dct-business-2002-12-17-pc-deals"
"small-form-factor-pc","dct-business-2002-12-19-pc-deals"
"small-form-factor-pc","dct-business-2003-03-17-pc-deals"
"small-form-factor-pc","less-is-more-stylin-pcs-3-de2c65"
"small-form-factor-pc","small-is-huge-in-pcs-these-days-blog-arc-655851"
"small-form-factor-pc","usatoday-reuters-small-pcs-form-factor-2-5ffca5"
"smart-cards","1997-broadvision-dynamic-web-application-5f10bb"
"smart-cards-stored-value","1999-digitalcash-the-dash-to-digital-cash-enabling-inte-23732b"
"smart-content","mirror-image-profile-v2-050404-97e2a6"
"smart-tv","ect-news-whatever-happened-interactive-t-7446fd"
"smartcontent-system","perspecta-inc-september-1997-b8e81d"
"smartphone","volume-1-ch10-the-long-view-1966-2026"
"smartswitch-family","1997-cabletron--discovering-the-beacon-u-2d44d5"
"smp","1996-sequent-38f0b1"
"smp","aberdeen-1996-risc-unix-market"
"smp","dell-sap-v6-d08820"
"smp","nti-11-distributed-midrange-servers-1993-dedd19"
"smp","nti-12-client-server-goals-1993-15a519"
"smp-architecture","ntserv~1-56bd94"
"smp-intel","aberdeen-1996-unisys-clears-path-a-series-os2200"
"smp-servers","aberdeen-1996-object-oriented-three-tier-plus-computing"
"smp-symmetric-multiprocessing","aberdeen-1996-ibm-aix-4-not-your-fathers-325"
"sms-2","1998-microsoft-windows-nt-5-0-a-planning-guide-cd9d08"
"sna","10ibmiss-f66945"
"sna","aberdeen-1996-frame-relay-access-devices"
"snap-server-1100","snap-appliance-snapshot-2003"
"snap-server-1100","snap-appliances-snapshot-10-15pk-f183fe"
"snap-server-14000","snap-appliance-snapshot-2003"
"snap-server-14000","snap-appliances-snapshot-10-15pk-f183fe"
"snap-server-4200","snap-appliances-snapshot-10-15pk-f183fe"
"snap-server-4500","snap-appliances-snapshot-10-15pk-f183fe"
"snapos","snap-appliances-snapshot-10-15pk-f183fe"
"snapview","2004-05dell-storage-profile-editpk-05170-3c00b1"
"snapview","dell-storage-profile-2004"
"snmp","aberdeen-1996-dec-manageworks-22"
"snmp","system~1-36ba8c"
"snr-framework","enterprise-integration-perspective-2-cb6165"
"snr-framework","volume-1-appendix-career-timeline"
"soa","hp-can-boost-soa-offerings-with-acquisit-48e07e"
"soa","lansa-composer-powerpoint-9f4257"
"soa-api-management","2026-kastner-prescience-methodology-demo-0cdf48"
"soa-bpm-integration","kastner-technology-breadth-memoir-2026"
"soa-bpm-integration","ra-bpm-2006-f5a558"
"soa-compliance","ra-enterprise-apps-312ba4"
"soa-erp","soa-adoption-at-90-percent-c9c4ec"
"soa-erp-approach","soa-adoption-eats-up-40-per-cent-of-it-r-d0cf12"
"soa-general","soa-aon-webinar-31973c"
"soa-general","soa-overview-docx-12612f"
"soa-general","soa-with-bpm-docx-1211c7"
"soa-governance-management","esb-in-soa-e002b7"
"soa-governance-middleware","ra-composite-apps-289c2f"
"soa-governance-tools","soa-governance-626545"
"soa-governance-tools","soa-lifecycle-perspective-1ff953"
"soa-hardware-accelerators","ra-composite-apps-289c2f"
"soa-light","soa-adoption-at-90-percent-c9c4ec"
"soa-light-approach","soa-adoption-eats-up-40-per-cent-of-it-r-d0cf12"
"soa-lite","ma-ibm-webify-5e0d4b"
"soa-management-governance","aberdeen-ra-soa-management-governance-20-ff6a2c"
"soa-management-middleware","ra-composite-apps-289c2f"
"soa-middleware","aberdeen-ra-soa-middleware-2007-68f39b"
"soa-middleware","ibm-+-webify-=-industry-soa-application--97733a"
"soa-middleware-esb","soa-governance-626545"
"soa-operations-management","soa-governance-626545"
"soa-operations-management","soa-lifecycle-perspective-1ff953"
"soa-registry-repository","esb-0617-5cc5fa"
"soa-registry-repository","ra-composite-apps-289c2f"
"soa-security","aberdeen-ra-secure-soa-benchmark-2006-605d67"
"soa-security","next-steps-soa-2006-0fdea1"
"soa-security","soa-lifecycle-perspective-1ff953"
"soa-security-middleware","ra-composite-apps-289c2f"
"soa-stack","vitria-testimonials-kastner-bpa-soa-rese-93ccae"
"soa-testing","aberdeen-rb-testing-soa-web-apps-2007-e2096f"
"soa-testing","soa-web-services-2007-c3297b"
"soa-wrapping","aberdeen-ra-modernizing-legacy-2007-52a27a"
"soap-protocol","volume-1-ch08-aberdeen-go-go-years-1998-2006"
"soapscope-mindreef","aberdeen-ra-soa-management-governance-20-ff6a2c"
"soc","2010-intel-ia-continuum-wp-1-2-fc5653"
"soft-mountain-platform","soft-mountain-java-a396b5"
"softbench-5","aberdeen-1995-hp-softbench"
"software-ag-legacy-modernization","soa-in-it-e5b373"
"software-as-a-service","salesforce.com-s-apex-code-good-idea-or--29f809"
"software-distribution","kastner-sipp-pc-lifecycle-dynamics-2003-4395fd"
"software-fault-tolerance","stratus-fault-tolerant-revolution-ad-198-797e0e"
"solaris","1997-sun-workgroup-servers-balancing-competition-and-co-cc57b7"
"solaris","aberdeen-1996-risc-unix-market"
