"run_id","source_location","source_path","row_count","obs_count_distinct","studies_covered","prompt_file_path","prompt_file_sha256","prompt_matches_v2_canonical","prompt_scale","prompt_mid_run_edits","model_tag","model_family","temperature","num_predict","think_false_set","top_p","top_k","driver_script_path","driver_script_sha256","driver_version","driver_pre_v2_scale","driver_mid_run_modified","input_manifest_path","input_manifest_sha256","input_payload_shape","input_field_used","run_started_at","run_finished_at","run_duration_sec","run_completed_cleanly","run_abandoned","run_abandon_reason","run_restarted_from_checkpoint","parse_ok_rate","score_dist_neg1","score_dist_0","score_dist_1_to_5","abstention_rate","score_mean","score_out_of_range","confidence_out_of_range","accepted_at_time","commit_sha","pete_review_notes","trust_verdict","dropped_gates","salvage_action","notes"
"mac_abandoned_run_aberdeen-report-2007-1st-edition-6e3b0d_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-report-2007-1st-edition-6e3b0d/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aberdeen-report-2007-1st-edition-6e3b0d/working/prescience_scores_27b_passC_v1.csv","699e7efcfa37363d79bdac845702384e0269fd7cbd616c84c1e71955d95992b2","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_adls-911-systems-90e771_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-911-systems-90e771/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-911-systems-90e771/working/prescience_scores_27b_passC_v1.csv","9bb72dcb183bef8d9cf98ce982f5ddeb84e1a17718b17fa1069f679099d4e7fb","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_adls-chase-manhattan-bank-208c2d_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-chase-manhattan-bank-208c2d/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adls-chase-manhattan-bank-208c2d/working/prescience_scores_27b_passC_v1.csv","f4973b6b9dbe95d73ee9d15818d1bb5f0a4d9996e2bfcabdc4b377d732e8b13b","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_adp-ase-meters-75c4c2_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adp-ase-meters-75c4c2/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/adp-ase-meters-75c4c2/working/prescience_scores_27b_passC_v1.csv","11882a34cb8666509032c9e4bb3252872863c9b549459cbb100c07778621af1b","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_agile-8ecf32_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/agile-8ecf32/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/agile-8ecf32/working/prescience_scores_27b_passC_v1.csv","c4a1bd1ef78bc44cb6287f70cc50e930391872eb2ddeeb91aba1406b468e849d","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_aimsnapshot-8adfd4_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aimsnapshot-8adfd4/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/aimsnapshot-8adfd4/working/prescience_scores_27b_passC_v1.csv","34f652a56603bb5128d66e5d4b95c72a7821c64264f4aa6804421d85fc084671","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_akonixsnapshot-089ee6_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/akonixsnapshot-089ee6/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/akonixsnapshot-089ee6/working/prescience_scores_27b_passC_v1.csv","a0ccc17d37583936499b5ff192f35931bbbcb24e3d03ee5f21b510eb373fd4ef","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_alternasnapshot-5ed256_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/alternasnapshot-5ed256/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/alternasnapshot-5ed256/working/prescience_scores_27b_passC_v1.csv","0bcf06229d2db16c74ca2b3aa3d3b14dc0054d593ee2985da5b57d7abd812355","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_ariba-e7dfd0_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ariba-e7dfd0/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ariba-e7dfd0/working/prescience_scores_27b_passC_v1.csv","6c30769e89b219243d35b44525c17a7f16794a93692ff53fbcc009b43f560701","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_arzoonsnapshot-149da0_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/arzoonsnapshot-149da0/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/arzoonsnapshot-149da0/working/prescience_scores_27b_passC_v1.csv","3cab2099efd48a6f6797f2a612f1001b6a2c033d9af95f10a8f4b95ce942bcd2","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_avatiersnapshot-882cb6_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/avatiersnapshot-882cb6/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/avatiersnapshot-882cb6/working/prescience_scores_27b_passC_v1.csv","60a805466ddd217bab76a1e101f329114d8f80df699ee0e7f9b083140324e1ff","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_azeritysnapshot-511e79_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/azeritysnapshot-511e79/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/azeritysnapshot-511e79/working/prescience_scores_27b_passC_v1.csv","950fde87b340a844516cee78194fdc71d57b08be0c130bf269a3cc64d5752452","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_ba-mobilemessaging-apw-bs-3703-2a96a0_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-mobilemessaging-apw-bs-3703-2a96a0/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-mobilemessaging-apw-bs-3703-2a96a0/working/prescience_scores_27b_passC_v1.csv","a09f5f24e5d7bb0c04d7bbd10461e52f845f04637e77af014c5cc6fb375418c6","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_ba-uc-pb-3704-82afab_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-uc-pb-3704-82afab/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/ba-uc-pb-3704-82afab/working/prescience_scores_27b_passC_v1.csv","15ab2401053fb15d668dbd29003ccc8adf9cde087ed6655eb5ad5419156af611","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bigfixsnapshot-f4a360_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bigfixsnapshot-f4a360/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bigfixsnapshot-f4a360/working/prescience_scores_27b_passC_v1.csv","eac0e2e745fab169be61db62a3f70a6d5b22ee348fe9e53e51fb78386ddfe6f5","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bluestreaksnapshot-be4053_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bluestreaksnapshot-be4053/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bluestreaksnapshot-be4053/working/prescience_scores_27b_passC_v1.csv","66cb4bb9cb545069037f6e6e7ec23fd4e1e7708ab091aed24c2561fae0acec4e","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bm-compliance-clues-3590-ac2adb_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-clues-3590-ac2adb/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-clues-3590-ac2adb/working/prescience_scores_27b_passC_v1.csv","9e2fb44ad63cae4e3c23edc8bdbfc7980fba4953f337912dcd7de2a31fffaa16","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bm-compliance-traceability-3702-c02e4b_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-traceability-3702-c02e4b/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-compliance-traceability-3702-c02e4b/working/prescience_scores_27b_passC_v1.csv","777286d337752323f2065a8558e343a40f493a0e314eedacb221635bd07ccd9f","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bm-manufacturing-intelligence-3594-578435_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-manufacturing-intelligence-3594-578435/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bm-manufacturing-intelligence-3594-578435/working/prescience_scores_27b_passC_v1.csv","6d7d01010cdebf58b2a9c0c75b1934686b74469c130d0dfbfcf3b5272713fa78","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bocsnapshot-a766a7_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bocsnapshot-a766a7/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bocsnapshot-a766a7/working/prescience_scores_27b_passC_v1.csv","e65ec98659682c10707261deb9d77973e532a18ae8cc66a9b43430b940335167","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bpmwebtoc-065bc6_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bpmwebtoc-065bc6/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bpmwebtoc-065bc6/working/prescience_scores_27b_passC_v1.csv","0a2b338acc364c24bbb250eed4692cb0d95cc4f17e729096fad1c7ef308ba501","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_bvr-spendcompmgmt-121704b-e31821_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bvr-spendcompmgmt-121704b-e31821/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/bvr-spendcompmgmt-121704b-e31821/working/prescience_scores_27b_passC_v1.csv","7c38ce5596a7674e148adf9442ef8eb3b1f615ed9f9b2452ba9d88d981946d5a","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_callcenteroptimization-researchreport-rk-3503-0ea8b5_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenteroptimization-researchreport-rk-3503-0ea8b5/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenteroptimization-researchreport-rk-3503-0ea8b5/working/prescience_scores_27b_passC_v1.csv","708704c711490cdd61333a7c553eeb885e51f6f46c6fffd3b9d797987860b51c","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_callcenterstoc-46e10a_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenterstoc-46e10a/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/callcenterstoc-46e10a/working/prescience_scores_27b_passC_v1.csv","dd2d905a26e5af96ea477e8755a848ce70ed2fc008388bf1268ed12c1e7a7139","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
"mac_abandoned_run_citadelsnapshot-654e06_2026-05-29","mac_abandoned_run","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/citadelsnapshot-654e06/working","","","","/Users/scott/Desktop/Archive/prescience_score_prompt_v2.md","f8c1e07469d8fce3148ad7c53f3ebb7f02fa312d8e0b724f6912808923385d29","true","0-5","","","","","","","","","","","","","","/Users/scott/Desktop/Archive/_pass_c_abandoned_runs/20260526/prepared/citadelsnapshot-654e06/working/prescience_scores_27b_passC_v1.csv","3b65b9e10e1cc3179953c55cf6337eedf2718d9eed9cd35ace667df8a94ff9ec","unknown","","","","","true","true","agent_quality_regression_may26","","","","","","","","","","no_explicitly_rejected","","","DROP","T2,T4,T5,T6,T7","keep_for_triangulation_only",""
