"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok"
"1997-digital-s-terabyte-hour-nonstop-vld-ce92ca-OBS-026","1997-digital-s-terabyte-hour-nonstop-vld-ce92ca","sonar-reasoning-pro","3","3","Historically, OpenVision’s NetBackup was acquired by Veritas in 1997, and Symantec did not obtain NetBackup until its acquisition of Veritas in 2005, so the claim’s M&A timing and attribution are incorrect. However, the characterization of NetBackup as one of the dominant enterprise backup products ""for decades"" is accurate: Veritas/Symantec NetBackup remained a flagship large-enterprise backup and recovery platform through the 2000s and 2010s, and continued as a leading product after Veritas was spun out again in 2016. Thus, the market-impact portion of the statement held up well, while the corporate history details did not.","2026-06-15T02:36:55Z","v6","pass_c_sonar_v1","12.69","true"
"aberdeen-1996-ibm-as400-vs-microsoft-nt-server-OBS-013","aberdeen-1996-ibm-as400-vs-microsoft-nt-server","sonar-reasoning-pro","2","3","By the late 1990s and 2000s, Windows NT/Windows Server became ubiquitous in midrange and enterprise environments, including organizations historically centered on IBM AS/400, which commonly added NT servers for file/print, email (Exchange), and departmental or packaged apps.[8][5] IBM itself promoted tight NT integration for AS/400 customers via offerings like the Integrated Netfinity Server and AS/400 NetServer to consolidate multiple Windows NT servers onto a single AS/400 system, explicitly targeting AS/400 shops rather than excluding them.[8] Over time many AS/400 (later iSeries/System i/IBM i) environments partially or fully migrated workloads to Windows Server, contradicting the notion that NT was ""not for AS/400-dedicated organizations,"" though early NT adoption did initially skew toward Unix/client‑server‑oriented IS organizations.[5][6]","2026-06-15T02:37:06Z","v6","pass_c_sonar_v1","10.70","true"
"aberdeen-1996-ibm-as400-vs-microsoft-nt-server-OBS-029","aberdeen-1996-ibm-as400-vs-microsoft-nt-server","sonar-reasoning-pro","4","3","In the mid‑1990s Microsoft did rely on AS/400-based systems, via a service bureau, for core business functions such as financials and inventory, so the statement that AS/400 underpinned parts of its operations was essentially correct.[4] By the late 1990s Microsoft had migrated its global SAP R/3 deployment to Windows NT/BackOffice (Windows Server + SQL Server), heavily marketing this as a flagship proof point that large SAP workloads could run on its stack, and this internal migration was widely cited in SAP-on-Windows case studies and industry analysis in the 2000s. The claim is thus largely prescient about both the starting point (AS/400) and the significance of the subsequent SAP R/3 on BackOffice migration, even if it does not forecast specific outcomes or long‑term industry share shifts.","2026-06-15T02:37:54Z","v6","pass_c_sonar_v1","47.32","true"
"system~1-36ba8c-OBS-018","system~1-36ba8c","sonar-reasoning-pro","4","3","From the early 2000s onward, enterprises and service providers increasingly treated high availability as a baseline requirement, with SLAs for major services and infrastructures (e.g., telco voice networks, online banking, large ERP systems) generally targeting at least 99% uptime and often 99.9% or higher. By the 2010s, major cloud platforms such as AWS, Microsoft Azure, and Google Cloud routinely advertised 99.9–99.99% availability SLAs for core services, making anything below roughly 99% uptime clearly unacceptable in most enterprise and online contexts. The direction of the claim—that sub-99% service would not be acceptable—proved correct, though the effective standard moved beyond 99% to multiple “nines,” so the magnitude was somewhat conservative.","2026-06-15T02:38:06Z","v6","pass_c_sonar_v1","12.31","true"
"data-warehouse-2-years-later-cause-1994-721bb1-OBS-004","data-warehouse-2-years-later-cause-1994-721bb1","sonar-reasoning-pro","2","3","From the mid-1990s onward, many enterprises’ first client/server applications were departmental or transactional systems such as early ERP suites (e.g., SAP R/3), client/server financials, and groupware, with data warehouses and data marts more often following once these operational systems were in place. By the 2000s and 2010s, the typical first moves into new architectures were web applications, SaaS CRM like Salesforce, and later cloud email and collaboration, with enterprise and then cloud data warehouses (e.g., Amazon Redshift, Snowflake) usually introduced only after other distributed or cloud workloads. Consequently, the claim that a data warehouse is often the first client/server application does not reflect the dominant long-term adoption pattern in enterprise IT.","2026-06-15T02:38:19Z","v6","pass_c_sonar_v1","12.90","true"
"stratus-computer-is-down-ad-reprints-c19-903ebf-OBS-005","stratus-computer-is-down-ad-reprints-c19-903ebf","sonar-reasoning-pro","0","3","The statement is a point-in-time price/performance claim ($3,571 per TPS, best among four vendors and less than half of IBM/HP) rather than a forward-looking prediction about future technology or market structure. Through the 1990s and 2000s, cost per transaction-per-second dropped by orders of magnitude on commodity UNIX and x86 servers, and Stratus remained a specialized fault-tolerant vendor rather than setting long-term industry price/performance benchmarks.[1][2] Because the claim is narrowly tied to a specific mid-1980s competitive comparison and not to a durable trend, it cannot meaningfully be scored for prescience.","2026-06-15T02:38:24Z","v6","pass_c_sonar_v1","4.73","true"
"stratus-computer-is-down-ad-reprints-c19-903ebf-OBS-009","stratus-computer-is-down-ad-reprints-c19-903ebf","sonar-reasoning-pro","1","3","From the late 1980s through the 2000s, hardware-based fault-tolerant systems from Stratus, Tandem/HP NonStop, and others consistently carried a significant price premium over standard servers because of duplicated CPUs, memory, and I/O paths, rather than adding “absolutely nothing” to purchase price. By the 2000s–2010s, the mainstream enterprise trend moved away from specialized chip-level redundancy toward cheaper commodity hardware combined with software-based high availability (clustering, VMware HA, cloud redundancy), underscoring that hardware fault tolerance was not cost-neutral but instead too expensive for most workloads. Stratus itself remained a niche provider of premium fault-tolerant platforms rather than seeing its hardware fault tolerance treated as a free or universally adopted baseline capability.","2026-06-15T02:38:31Z","v6","pass_c_sonar_v1","5.73","true"
"dell-precision-workstations-3-581e89-OBS-015","dell-precision-workstations-3-581e89","sonar-reasoning-pro","0","3","The statement simply describes Dell’s Q2 2004 launch configuration (Intel Xeon and Pentium 4 with EM64T and accompanying 64‑bit Linux OS and drivers) and does not contain an explicit or implicit forward-looking claim that can be tested for accuracy over time. While 64‑bit x86 processors and 64‑bit Linux (with mature driver support) did become standard on workstations in subsequent years, this observation is reporting a then-current feature set, not predicting a future trend, so its prescience cannot be meaningfully assessed.","2026-06-15T02:38:37Z","v6","pass_c_sonar_v1","5.85","true"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-004","kastner-jrl-trends-1999-pk-responses-f4c5a4","sonar-reasoning-pro","0","1","The claim merely states agreement with an unspecified scenario previously communicated to Intel, without describing the underlying technology, market dynamic, or timeframe. Because the substantive content of the scenario is not present in this observation, there is no way to tie it to specific historical developments between 1999 and 2026. With no identifiable prediction to test, its prescience cannot be meaningfully assessed.","2026-06-15T02:38:42Z","v6","pass_c_sonar_v1","4.79","true"
"1997-informix-and-silicon-graphics-reach-98e6ea-OBS-024","1997-informix-and-silicon-graphics-reach-98e6ea","sonar-reasoning-pro","0","3","This observation is a point-in-time description of a specific TPC-C ranking (second overall and top non-clustered SMP) rather than a forward-looking claim about future technology or market direction. Subsequent history saw TPC-C results grow by orders of magnitude with clustered and scale-out systems from vendors like IBM, HP, and later x86-based platforms dominating, while both Informix and SGI lost prominence in high-end OLTP benchmarks, so there is no enduring predictive element to evaluate for prescience. Because it does not assert any future trend or ongoing pattern, it cannot meaningfully be scored for long-term accuracy.","2026-06-15T02:38:48Z","v6","pass_c_sonar_v1","5.55","true"
