"entity_id","study_id"
"microsoft","dbmspr~1-7c854e"
"microsoft","dct-dceit-practice-v6-2002"
"microsoft","dct-hp-camera-lab-report-2001-09"
"microsoft","dct-kastner-wish-list-2002-12"
"microsoft","dct-memoir-athlon-64-prescience-2003"
"microsoft","dct-memoir-ramp-vs-dct-prescience-2026"
"microsoft","dct-microsoft-homestation-notes-2002"
"microsoft","dct-microsoft-media-center-rollout-2002-08"
"microsoft","dct-pc-replacement-insight1-2003-04"
"microsoft","dct-personal-it-practice-launch-2001"
"microsoft","dct-segment-priorities-matrix-2003"
"microsoft","dct-supplier-list-2002"
"microsoft","dct-why-aberdeen-follows-pc-deals-2002"
"microsoft","decision-maker-erp-services-805ce8"
"microsoft","dell-precision-workstations-3-581e89"
"microsoft","develo~1-d25652"
"microsoft","dssune~1-cbf6e3"
"microsoft","ecpspr~1-4968bf"
"microsoft","enterprise-integration-perspective-2-cb6165"
"microsoft","enterprise-integration-perspective-d21c1b"
"microsoft","esb-0617-5cc5fa"
"microsoft","health~1-056358"
"microsoft","informationweek-windows-2000-high-end-am-4ccdae"
"microsoft","intel-centrino-pk-8ecf9a"
"microsoft","intel-consumer-lt-10-5-03-580af7"
"microsoft","intel-longlivedualcore-revised-5-fa8298"
"microsoft","intelitaniummfewp1[1]-773ea2"
"microsoft","intern~1-45df51"
"microsoft","kastner-letter-to-craig-barrett-intel-2008-1ea221"
"microsoft","kastner-technology-breadth-memoir-2026"
"microsoft","leader-of-the-pack-23-nov-1996-computing-f2353f"
"microsoft","linux-news-software-microsoft-asked-to-c-1a8dc3"
"microsoft","macsimum-news-comparing-the-mac-os-and-l-26c31a"
"microsoft","marathon-d186ab"
"microsoft","microsoft-launches-backoffice-small-busi-d0afdc"
"microsoft","microsoft-makes-history-delievrs-bluetoo-1af686"
"microsoft","microsoft-s-move-to-mothball-old-code-ra-724d34"
"microsoft","microsoft-vows-to-appeal-eu-ruling-5-b7efc6"
"microsoft","middle~1-a64fa0"
"microsoft","mockup~1-ca8fde"
"microsoft","newsfactor-vista-deployment-cadence-kast-d1f518"
"microsoft","novell-and-microsoft-good-for-business-4-59404e"
"microsoft","nti-11-distributed-midrange-servers-1993-dedd19"
"microsoft","nti-12-client-server-goals-1993-15a519"
"microsoft","nti-2-open-systems-1dd3af"
"microsoft","nti-3-pc-and-ws-1993-17d49b"
"microsoft","nti-4-nextgen-os-timing-1993-a45049"
"microsoft","ntscaling-07177f"
"microsoft","nvidia-personal-cinema-lab-report-2002"
"microsoft","portal-99-fe5656"
"microsoft","processor-editorial-article-much-in-stor-660f27"
"microsoft","rdbms-for-ibm-powera~1-7a44be"
"microsoft","retail~1-d5de79"
"microsoft","securi~1-3e7ced"
"microsoft","software-market-safegu~1-ea7453"
"microsoft","systems-management-delayed-promise-1bc587"
"microsoft","tech-investor-instant-messaging-goes-cor-1a14c2"
"microsoft","technology-news-future-tech-microsoft-la-625f49"
"microsoft","technology-news-international-microsoft--a2f127"
"microsoft","topic-iia-pc-management-best-practices-2003-10"
"microsoft","usatoday-maney-microsoft-patents-rd-spen-8fdf22"
"microsoft","volume-1-ch08-aberdeen-go-go-years-1998-2006"
"microsoft","watchit-psk-aberdeen-cro-presenter-2002--5843bc"
"microsoft","why-you-need-to-replace-those-windows-98-and-nt-ma-9b9622"
"microsoft-business-solutions","2002-microsoft-business-solutions-the-new-wave-at-stamp-532ae4"
"microsoft-corp","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1"
"microsoft-corporation","1997-ibm-when-a-pc-is-simply-platform-ov-5e9364"
"microsoft-corporation","2001-living-with-windows-xp-media-player-and-wireless-s-02f8a8"
"microsoft-corporation","2026-kastner-enterprise-ai-arc"
"microsoft-corporation","aberdeen-1995-data-warehouse-olap"
"microsoft-corporation","aberdeen-1995-digital-objectbroker"
"microsoft-corporation","cab199-1-2-0cb163"
"microsoft-corporation","informationweek-tablet-pc-microsoft-kast-72320d"
"microsoft-corporation","informix-dsa-presentation-2-8d5fa3"
"microsoft-corporation","inforx95-3-9a45fe"
"microsoft-corporation","itthar-1-4-32f824"
"microsoft-corporation","jungle-1-5-675c58"
"microsoft-corporation","nospra~1-bd7d6a"
"microsoft-corporation","ntpspr~1-728dc3"
"microsoft-corporation","psbj-meisner-microsoft-consulting-acquis-7b85c8"
"microstrategy","1997-oracle-data-mart-suite-for-nt-926845"
"microstrategy","dssune~1-cbf6e3"
"microwarehouse","1997-commerce-exchange-pvp-250db8"
"mika-krammer","processor-editorial-article-much-in-stor-660f27"
"mike-demeo","sia-compaq-vows-support-himalaya-post-hp-21421a"
"mike-hathaway","svbi-apple-xserve-kastner-2002-05-17-1398db"
"mindreef","ra-soa-2007-97c147"
"mindreef-inc","aberdeen-ra-soa-management-governance-20-ff6a2c"
"minneapolis-police-department","adl-public-safety-911-cad-systems-1973-1979-b8a001"
"mips-computer","aberdeen-dops-tpc-1992-deck-bbe78e"
"mirror-image-internet","mirror-image-profile-v2-(050404)-e7eb95"
"mirror-image-internet","mirror-image-profile-v2-050404-97e2a6"
"mis-week","volume-1-ch06-dec-mainframes-last-stand-1987-1988"
"mit","dell-ars-wp-2-72fd7f"
"mit","volume-1-about-the-author"
"mit","volume-1-ch01-waiting-for-automation-1960-1969"
"mit","volume-1-introduction-physics-of-the-machine"
"mit-enterprise-forum","boston-globe-mit-enterprise-forum-kastne-2a3462"
"mitel-corporation","aberdeen-1996-mitels-nevadanetworked-voice-data-speeding-toward"
"mitre-corporation","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"moodys-investors-service","boston-globe-wang-q1-turnaround-psk-1990-a5aab0"
"motient","2002-second-generation-pdas-it-s-high-time-for-wireless-c6563f"
"motorola","2003-sars-electronics-supply-chain-ec0375"
"motorola","nti-2-open-systems-1dd3af"
"motorola","sars2-hot-topic-cf91d4"
"motorola-broadband","dct-dceit-practice-v6-2002"
"motorola-inc","sars-high-tech-monday-update-monday-apri-ac0cb5"
"motorola-inc","sars-wirft-schatten-uber-elektronische-b-bf33b6"
"motorola-inc","technology-news-boardroom-former-sun-exe-bc336f"
"ms-millennium","y2k-computerworld-aberdeen-psk-irving-19-5bcd20"
"murray-demo","dct-adobe-company-snapshot-2002"
"murray-sherry","volume-1-ch02-physics-of-the-machine-1969-1972"
"murray-sherry","volume-1-ch03-physics-of-consulting-1972-1979"
"mycin-stanford","2026-kastner-enterprise-ai-arc"
"narendar-sahgal","intel-consumer-lt-10-5-03-580af7"
"nasdaq-stock-market","volume-1-ch08-aberdeen-go-go-years-1998-2006"
"national-labs-hpc","2001-is-linux-domination-of-the-high-perform-computing--0d06ef"
"national-safety-council","dell-ars-wp-2-72fd7f"
"navision","2002-microsoft-business-solutions-the-new-wave-at-stamp-532ae4"
"navision-as","psbj-meisner-microsoft-consulting-acquis-7b85c8"
"navisite","1997-the-business-value-of-applications-hosting-e92e09"
"ncr","1997-sun-workgroup-servers-balancing-competition-and-co-cc57b7"
"ncr","aberdeen-1996-digital-debunks-ntsmp-scalability-myth"
"ncr","aberdeen-1997-aberdeen-group-impacts"
"ncr","nti-11-distributed-midrange-servers-1993-dedd19"
"ncr","retail~1-d5de79"
"ncr-corp","server-deal-turns-rivals-into-allies-seq-bdc3af"
"ncr-corporation","aberdeen-1995-data-warehouse-olap"
"ncr-corporation","aberdeen-1996-debunking-ntsmp-scalability-myth"
"ncr-corporation","aberdeen-1996-enterprise-data-knowledge-integrated-data-marts"
"ncr-corporation","aberdeen-1996-hp-enterprise-parallel-server-scalable-performance"
"ncr-corporation","aberdeen-1996-ncr-fail-safe-enterprise-nt"
"ncr-corporation","aberdeen-1996-web-warehouses-dss-for-masses"
"ncr-corporation","aberdeen-open-oltp-enterprise-managers-k-3fc536"
"ncr-corporation","aberdeen-open-online-transaction-process-ea272f"
"ncr-corporation","computerworld-fault-tolerant-market-1987-fc3dca"
"ncr-corporation","dssune~1-cbf6e3"
"ncr-corporation","ncr-3000-cabinet-engineering-diagram-199-fa564f"
"ncr-corporation","ncr-att-wsj-massively-parallel-processin-f1f0a8"
"ncr-corporation","ncr-bringing-highly-available-nt-ecb055"
"ncr-corporation","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414"
"ncr-corporation","ncr-system-3000-model-3550-brochure-1992-b15aed"
"ncr-corporation","ncr-topend-tp-monitor-brochure-1992-eeea31"
"ncr-corporation","ntpspr~1-728dc3"
"ncr-corporation","oracle-att-ncr-pittsburgh-seminar-letter-98b0a4"
"ncr-norge-as","ncr-norge-open-oltp-rdbms-seminar-1992-0-7f5414"
"ncr-teradata","safeway-damages-report-draft-b502f4"
"ncsa-national-computer-security","aberdeen-1996-iss-internet-security-systems"
"nec","2002-performance-breakthroughs-the-benchmarking-fanatic-6d41fa"
"nec","dct-oct.-4-hot-topic-b61c0d"
"neon-networks","middle~1-a64fa0"
"netdynamics","1997-peoplesoft-works-the-internet-452445"
"netlink-inc","aberdeen-1996-frame-relay-access-devices"
"netscape","1997-the-new-as-400e-series-aa9cac"
"netscape","1998-internet-sales-report-4cde3f"
"netscape","aberdeen-1995-digital-multia"
"netscape","ca-internet-app-dev-sales-training-1996-48db9c"
"netscape-communications","1997-commercial-risc-unix-1996-mvp-711569"
"netscape-communications","1997-data-mining-buying-guide-71e463"
"netscape-communications","1997-datafocus'-nutcracker--enterprise-c-bfc11e"
"netscape-communications","1997-dec-linkworks-webworker---an-object-db2d2a"
"netscape-communications","1997-ibm-when-a-pc-is-simply-platform-ov-5e9364"
"netscape-communications","1998-hp-high-availability-and-metadata-7d1276"
"netscape-communications","1998-pc-impact-and-metadata-e2a169"
"netscape-communications","2003-dell-ars-white-paper-53d13d"
"netscape-communications","aberdeen-1996-open-market-web-based-commerce"
"netscape-communications","aberdeen-1997-actra-commercexpert-internet-commerce"
"netscape-communications","ecprac~1-a7d0e4"
"netscape-communications","intern~1-45df51"
"network-appliance","aberdeen-1996-network-appliance-data-appliances"
"network-associates","cispra~1-23a333"
"network-computer-inc","netcompute-e6c378"
"nexaweb-technologies","nexaweb-announces-starter-kit-nexaweb-abe281"
"nexaweb-technologies","nexaweb-announces-ucf-nexaweb-dev-center-6b97d4"
"nexaweb-technologies","outlook-series-david-mcfarlane-nexaweb-p-1dd1b4"
"next-computer","nti-4-nextgen-os-timing-1993-a45049"
"nextel-communications","2003-aberdeen-group-free-research-aberdeen-insights-1-968e18"
"nielsen","technology-themes-ee5ba4"
"nike","oracle-wp-prod-6-a42b4b"
"nike","oracleroiwhitepaperprod-7-bcf73f"
"niku-corporation","1999-professional-services-automation-rpt-10e22b"
"norad","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"nortel","1998-communicating-business-intelligence-through-comput-0290b1"
"nortel","adl-commercial-engagements-kastner-1972-1979-b8b001"
"nortel","teleco~1-c01702"
"nortel-networks","tech-s-best-hope-pockets-of-prosperity-2-17d6cf"
"nortel-networks","volume-1-ch05-stratus-fault-tolerant-wars-1981-1987"
"novell","1999-aberdeengroup-newsletter-april-1999-d157ec"
"novell","1999pr~2-cd0049"
"novell","2000-is-windows-nt-windows-2000-enterprise-ready-91f2cb"
"novell","aberdeen-1996-ibm-os2-warp-server"
"novell","aberdeen-1996-microsoft-windows-nt-server-40"
"novell","aberdeen-1996-object-oriented-three-tier-plus-computing"
"novell","aberdeen-1996-risc-unix-market"
"novell","aberdeen-1997-aberdeen-group-impacts"
"novell","intern~1-45df51"
"novell","mockup~1-ca8fde"
"novell","nti-12-client-server-goals-1993-15a519"
"novell","nti-2-open-systems-1dd3af"
"novell","nti-3-pc-and-ws-1993-17d49b"
"novell","nti-4-nextgen-os-timing-1993-a45049"
"novell-inc","nospra~1-bd7d6a"
"novell-inc","novell-and-microsoft-good-for-business-4-59404e"
"novell-inc","tool-vendors-neglect-intranet-computing--97bde3"
"npd-group","great-rebate-runaround-businessweek-grow-00f459"
"nvidia","2002-does-intel-s-decision-not-to-manufactur-iniband-si-0bd64b"
"nvidia","2005-fall-idf-schedule-b5e6c4"
"nvidia","2006-amd-ati-acquisition-cf19ff"
"nvidia","dct-kastner-wish-list-2002-12"
"nvidia","dct-microsoft-homestation-notes-2002"
"nvidia","dct-supplier-list-2002"
"nvidia","dct-video-market-segmentation-2002"
"nvidia","nvidia-geforce-fx-notes-2003-02"
"nvidia","nvidia-personal-cinema-lab-report-2002"
"oacis-healthcare","health~1-056358"
"oaug","2002-a-kinder-gentler-larry-ellison-oracle-presents-new-cb69fb"
"obian-group","2004-obian-advisory-board-9ebf6a"
"object-design","aberdeen-1996-live-object-caching-high-performance"
"object-management-group","aberdeen-1995-digital-objectbroker"
"object-management-group","nti-5-development-toolsets-0e71c5"
"ocean-spray-cranberries","adl-commercial-engagements-kastner-1972-1979-b8b001"
"olivetti","stratus-corporate-overview-1982-11-a7e367"
"olpc","kastner-letter-to-craig-barrett-intel-2008-1ea221"
"omnibox-inc","aberdeen-1996-omnibox-interactive-broadcasting-network"
"omnibox-international","omnibox97-53bcfe"
"omri-serlin","informationweek-tolerant-debitcredit-198-4f3b26"
"omri-serlin","stratus-sales-support-competitive-news-1-2aac8d"
"omri-serlin","volume-1-appendix-career-timeline"
"omri-serlin","volume-1-ch06-dec-mainframes-last-stand-1987-1988"
"onyx-software","1997-cis-report-ba825e"
"open-market","ecprac~1-a7d0e4"
"open-market-inc","aberdeen-1996-open-market-web-based-commerce"
"openai","2026-kastner-core-arguments-framework-0b0c6b"
"openai","volume-1-ch10-the-long-view-1966-2026"
"openai-foundation","2026-kastner-enterprise-ai-arc"
"openvision","1997-ca-s-unicenter-tng-framework-pk-apr-50d15f"
"oracle","1996-sequent-38f0b1"
"oracle","1997-microsoft-nt-scalability-day--the-e-6460e2"
"oracle","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef"
"oracle","2003-oracle-v-peoplesoft-don-t-wait-until-the-bout-is-o-4da869"
"oracle","2003-peoplesoft-gains-crm-market-momentum-b4b610"
"oracle","2026-kastner-core-arguments-framework-0b0c6b"
"oracle","aberdeen-1995-oracle-interoffice"
"oracle","aberdeen-1996-distributed-open-rdbms-buying-guide"
"oracle","aberdeen-1996-ibm-os2-warp-server"
"oracle","aberdeen-1996-khalix-financial-awareness-competitive-advantage"
"oracle","cispra~1-23a333"
"oracle","data-know-69ab04"
"oracle","dbmspr~1-7c854e"
"oracle","debit-credit-ibm-dec-1988-2-2fc147"
"oracle","develo~1-d25652"
"oracle","ecpspr~1-4968bf"
"oracle","esb-0617-5cc5fa"
"oracle","ibm-+-webify-=-industry-soa-application--97733a"
"oracle","intern~1-45df51"
"oracle","ma-ibm-webify-5e0d4b"
"oracle","nti-2-open-systems-1dd3af"
"oracle","nti-4-nextgen-os-timing-1993-a45049"
"oracle","nti-5-development-toolsets-0e71c5"
"oracle","nti-6-rdbms-technology-48f4aa"
"oracle","portal-99-fe5656"
"oracle","rdbms-for-ibm-powera~1-7a44be"
"oracle","technology-themes-2003-04"
"oracle","volume-1-ch08-aberdeen-go-go-years-1998-2006"
"oracle-application-user-group","oracle-appsworld-insight-edit-4-813c2e"
"oracle-corp","novell-and-microsoft-good-for-business-4-59404e"
"oracle-corp","on-computers-tips-is-sun-s-sparc-archite-65b3b9"
"oracle-corp","oracle-and-dell-take-aim-at-midsize-busi-770ea6"
"oracle-corp","oracle-appsworld-insight-edit-4-813c2e"
"oracle-corp","oracleroiwhitepaperprod-7-bcf73f"
"oracle-corp","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec"
"oracle-corp","upgrades-boost-database-market-iweek-fol-f19804"
"oracle-corporation","1997-data-mining-buying-guide-71e463"
"oracle-corporation","1997-ibm-when-a-pc-is-simply-platform-ov-5e9364"
"oracle-corporation","1997-industry-matematik-international-co-c398bc"
"oracle-corporation","1997-oracle-data-mart-suite-for-nt-926845"
"oracle-corporation","1997-oracle-designer-2000-3201a7"
"oracle-corporation","1997-oracle-developer-2000-client-server-development-en-5f98ce"
"oracle-corporation","1997-oracle8-the-database-for-network-computing-674c9d"
"oracle-corporation","1997-peoplesoft-works-the-internet-452445"
"oracle-corporation","1997-vertical-industry-solutions-baan-leads-in-innovati-f12724"
"oracle-corporation","1998-hp-high-availability-and-metadata-7d1276"
"oracle-corporation","1999-managing-customers-with-next-generation-software-a-a5adc4"
"oracle-corporation","2001-compaq-tru64-unix-and-oracle9i-clusters-reduce-cos-17b4b2"
"oracle-corporation","2002-a-kinder-gentler-larry-ellison-oracle-presents-new-cb69fb"
"oracle-corporation","2003-business-process-orientation-changes-ap-le-flows-d-ed067c"
"oracle-corporation","2003-dell-and-oracle-boldly-predict-the-demise-of-big-i-073fba"
"oracle-corporation","2026-kastner-enterprise-ai-arc"
"oracle-corporation","2026-kastner-oracle-longitudinal"
"oracle-corporation","aberdeen-1995-data-warehouse-olap"
"oracle-corporation","aberdeen-1995-limd-technology"
"oracle-corporation","aberdeen-1996-computer-telephony-integration"
"oracle-corporation","aberdeen-1996-lawson-software-desktop-workflow"
"oracle-corporation","aberdeen-1996-moving-effectively-next-gen-client-server"
"oracle-corporation","aberdeen-1996-oracle-network-computing-architecture"
"oracle-corporation","cab199-1-2-0cb163"
"oracle-corporation","decision-maker-erp-services-805ce8"
"oracle-corporation","erppsp~1-31f088"
"oracle-corporation","erpv2p~1-b15573"
"oracle-corporation","informix-dsa-presentation-2-8d5fa3"
"oracle-corporation","inforx95-3-9a45fe"
"oracle-corporation","jungle-1-5-675c58"
"oracle-corporation","jungle-6-7af8b7"
"oracle-corporation","oracle-att-ncr-customer-driven-seminar-t-b9f539"
"oracle-corporation","oracle-att-ncr-pittsburgh-seminar-letter-98b0a4"
"osf","nti-2-open-systems-1dd3af"
"osf","nti-4-nextgen-os-timing-1993-a45049"
"pace-micro","dct-dceit-practice-v6-2002"
"pacific-bell","1997-oracle8-the-database-for-network-computing-674c9d"
